sanitize_length,early_eer,late_eer
13,0.03042956603531219,0.03546099290780151
13,0.1833589363879328,0.01683501683510053
13,0.06565530813141028,0.049822064056939626
13,0.06903243286771774,0.09060402684563833
13,0.031440798698675346,0.06312468906847837
13,0.16049382716055025,0.22622950819672144
13,0.05127787820517656,0.07368506710481729
13,0.21054678817530958,0.04920815736907392
13,0.05354454623140861,0.03806228373702505
13,0.02461755797690307,0.04501607717041801
13,0.049064043999606344,0.10812750222028811
13,0.03681638871050457,0.022058823529411836
13,0.06309977833215304,0.1060676570604544
13,0.12714776632302396,0.12412148690495335
13,0.035483870967742887,0.04333653851178688
13,0.07009295062003998,0.03353997178109334
13,0.06451047808299142,0.1214565960954249
13,0.07949858402762522,0.09602649006630992
13,0.06511546294571692,0.031034482758620627
13,0.01844741652806115,0.018294325763430486
13,0.026011560693650806,0.04710125560262671
13,0.04279350311420556,0.05978193532503001
13,0.17948717948754772,0.19363742716892138
13,0.0374149659863935,0.08445945945945939
13,0.011019738595265196,0.0038933924182836806
13,0.1342015001884992,0.3156391159583825
13,0.1014925373133257,0.1063122923588029
13,0.12891986062717783,0.052653042498636386
13,0.128022262647761,0.08964389403665066
13,0.06779661016962168,0.06598054188666774
13,0.14334470989761097,0.1081303978667721
13,0.14141414141414302,0.21724137931034482
13,0.0680628272251309,0.04545454545454538
13,0.2009554647849718,0.0677419354838833
13,0.037162162162162136,0.024744272506737847
13,0.10963455149507756,0.06292994060641702
13,0.05280528052805277,0.1390910962931827
13,0.1598371201945909,0.017482517482517675
13,0.20317509046758905,0.09515897056076393
13,0.015873015873015945,0.024898930453917344
13,0.06046139618505155,0.15221297430340827
13,0.0751287853920483,0.09818181818181819
13,0.029601542279548834,0.05980066445183872
13,0.08934707903795058,0.08897690376971638
13,0.028659304544064713,0.06898909992076233
13,0.06282833795945797,0.05650430611632619
13,0.07291666666666863,0.08934707903780069
13,0.028874048190025543,0.030529244371921168
14,0.08071008970992274,0.10326097156017983
14,0.11926605504587133,0.10189436279742961
14,0.01524390243902442,0.011573397956035913
14,0.127637522342139,0.24634958342222676
14,0.34177215189873417,0.1262237132952767
14,0.10313047585493644,0.15839852120873626
14,0.1475843098128451,0.03921468157088788
14,0.13554216867449487,0.1292898135299779
14,0.10377393557705583,0.08946198718409126
14,0.09815688576750523,0.058451085072456804
14,0.04911673851071534,0.03092589765058027
14,0.0392010084800644,0.09045979858273777
14,0.09874706253942826,0.13276836158171315
14,0.05116087775572274,0.03561970971372082
14,0.16191852034986406,0.10509554140078219
14,0.1200898873702417,0.10558479086514737
14,0.05813548620331765,0.06387285186934356
14,0.025157232704402493,0.021295050338862472
14,0.03215434083589339,0.08309523679282352
14,0.08920774776485688,0.1769264052231591
14,0.05327984556015261,0.043225552593760576
14,0.05937499999999952,0.018927444794960235
14,0.08205406067064613,0.044704777128114485
14,0.09342946506571745,0.08509843153559195
14,0.02201257861635965,0.05534387877176653
14,0.11547322671762757,0.19938650306767342
14,0.10136986301369869,0.0797289866565148
14,0.23908180269161355,0.054888136327190674
14,0.06300524920522597,0.032860875143857056
14,0.015878343348236804,0.05409776028016597
14,0.08256657705886622,0.09880826979936273
14,0.052959501557611394,0.027397260273907174
14,0.0568748264411654,0.07692307692307462
14,0.13141025641025597,0.10964878348015931
14,0.032835820895507066,0.04422294056207478
14,0.06761115409199658,0.04230567943974084
14,0.06707317073170718,0.12928967387909818
14,0.0883764131415534,0.11199856152243667
14,0.06344445621415494,0.027742766124217267
14,0.01874874811790215,0.01639344262295083
14,0.03988326269961804,0.04750922783350865
14,0.03468208092485557,0.04995082762658021
14,0.09761541106167063,0.1854692810172464
14,0.03323623629116054,0.09493670886086146
14,0.01926517649088108,0.012345679012343104
14,0.1173612863185681,0.3333333333333545
14,0.11331964106107732,0.10911769497191671
14,0.14176554462710866,0.06349505999449928
14,0.11653250538504319,0.09836065573770393
14,0.059375000000150835,0.07886235249346385
14,0.17954125370770213,0.08092485549132947
14,0.09821603162621442,0.20257234726688106
14,0.11534844437062092,0.045182077976390234
14,0.21799948866745755,0.07266377636202273
14,0.02848101265822966,0.023102310231023073
14,0.05257025046219194,0.053731343283552245
14,0.057401812688816035,0.13881325756316443
14,0.1511260991522026,0.0222929936305732
14,0.0791301086503613,0.06793255898652019
14,0.014705882352924155,0.02780340945656091
14,0.05407672750838562,0.1682062748942028
14,0.08999994474685419,0.11346269662773475
14,0.2875054317898076,0.06469480575836632
14,0.10094637223932403,0.10191082802548447
14,0.03334833126009051,0.11666302082784626
14,0.049501083164283796,0.05468705400181208
14,0.09294020317662595,0.08495813176251983
14,0.04573426160870513,0.025151943967785736
15,0.08077994428965127,0.09651854788099412
15,0.09958495312643811,0.11152213376036084
15,0.013885109229915064,0.011627906976803245
15,0.11609592191111485,0.1570959381443903
15,0.3079178885630498,0.11049445146392634
15,0.09818172749660965,0.12958170311373812
15,0.13074471435571514,0.04667142473363152
15,0.12324929971988911,0.1651917404129755
15,0.06542855834450126,0.06933511419287705
15,0.11363299606215421,0.0570863849971823
15,0.04857142857144365,0.03467916145564583
15,0.018568759646809287,0.11060807902424247
15,0.09319717874140311,0.15617704214106842
15,0.05325964526830992,0.0324400915484295
15,0.18059299191379583,0.12583691166048275
15,0.08808290155440351,0.1217816853278434
15,0.06474004855226911,0.0625
15,0.05859406596412017,0.02014577541654848
15,0.040976166813452605,0.07713724769886232
15,0.08282208588924947,0.15094339622621125
15,0.04476084930028327,0.03927492447125948
15,0.0964459115093761,0.02239869680248049
15,0.17278695421131668,0.03927492447111674
15,0.08544331989773855,0.08923090213671914
15,0.024978088969004848,0.05558382795200231
15,0.13867361144883555,0.17942174867289995
15,0.09444174992724869,0.0690026616388111
15,0.1996609894515901,0.04666150132589277
15,0.10568932995734702,0.04125120086077739
15,0.040436362022151014,0.08806818181824218
15,0.08441805237726488,0.09917355371898805
15,0.058651026392961776,0.02884615384613008
15,0.08451706512133793,0.10810810810811121
15,0.11743492698289738,0.1080246913579909
15,0.034218417489856046,0.06458043979558609
15,0.03966005665682421,0.04633931026476618
15,0.06243451827531066,0.13031161473090505
15,0.08620689655172405,0.11370262390670553
15,0.04574721078571766,0.02279202279202546
15,0.02117498547745654,0.019696163722180426
15,0.04726368159189753,0.04868443879135856
15,0.03542234332420783,0.0501392757656524
15,0.1381215469616639,0.1925
15,0.04390808079471284,0.09683735147197949
15,0.011236045447380964,0.005797101449325774
15,0.08799999999996382,0.2939393939393939
15,0.27501145537252625,0.08075862408207535
15,0.09756097560975606,0.05601547233439812
15,0.0783069676396449,0.09849812414869806
15,0.046838652890284264,0.07840272559444345
15,0.18694362017804161,0.07671403206820088
15,0.06250921975523296,0.1903323262839879
15,0.11486228540938954,0.0435501865888466
15,0.18151004670257215,0.07142857142864015
15,0.02380952380949697,0.025311542080995075
15,0.05886102893820474,0.06567454431742556
15,0.06379909147155004,0.1054961681024485
15,0.15244116714248965,0.016656333834628313
15,0.05797101449253975,0.0931063502218995
15,0.019444444444446363,0.04360465116279074
15,0.034090909090934256,0.149498511743961
15,0.09777352232016183,0.11416037691367475
15,0.2710280373831776,0.06069364161849916
15,0.0818713450292398,0.0869279302358201
15,0.03776968047781924,0.10402186291668715
15,0.051090163982820486,0.06436018284816225
15,0.07623605062871638,0.07319206531008209
15,0.0487709556593568,0.031015059443547526
