eer,fpr,tpr,authorized,unauthorized
0.3999999999998489,"[0.0, 0.0, 0.073, 0.073, 0.184, 0.184, 0.265, 0.266, 0.282, 0.282, 0.309, 0.309, 0.363, 0.363, 0.415, 0.415, 0.446, 0.448, 0.468, 0.468, 0.472, 0.472, 1.0]","[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6, 0.8, 0.8, 0.8, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.354, -0.336, 0.06, -0.208, -0.276]","[-0.212, -0.27, 0.272, -1.124, -0.296]"
0.23442925748228735,"[0.0, 0.0, 0.002, 0.002, 0.006, 0.006, 0.013, 0.013, 0.017, 0.017, 0.044, 0.044, 0.058, 0.058, 0.089, 0.089, 0.14, 0.14, 0.21, 0.21, 0.233, 0.233, 0.234, 0.234, 0.252, 0.252, 0.302, 0.302, 0.319, 0.319, 0.386, 0.388, 0.41, 0.41, 0.449, 0.449, 0.492, 0.492, 0.495, 0.495, 0.517, 0.517, 0.522, 0.522, 0.55, 0.55, 0.623, 0.623, 0.69, 0.69, 0.696, 0.696, 0.7, 0.701, 0.843, 0.843, 1.0]","[0.0, 0.0, 0.0, 0.077, 0.077, 0.154, 0.154, 0.231, 0.231, 0.308, 0.308, 0.385, 0.385, 0.462, 0.462, 0.538, 0.538, 0.615, 0.615, 0.692, 0.692, 0.692, 0.692, 0.769, 0.769, 0.846, 0.846, 0.846, 0.846, 0.846, 0.846, 0.846, 0.846, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 0.923, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.439, -0.219, -0.978, -0.333, 0.942, 0.008, 0.227, 0.886, -0.593, 1.375, -0.284, 0.546, 1.156]","[-0.583, -0.106, -0.58, -1.075, -0.984, -0.579, -0.362, -0.933, 0.308, -0.767, -1.09, -0.666, -0.515]"
0.1428571428571429,"[0.0, 0.0, 0.001, 0.001, 0.005, 0.005, 0.007, 0.007, 0.007, 0.007, 0.01, 0.01, 0.011, 0.011, 0.015, 0.015, 0.016, 0.016, 0.028, 0.028, 0.031, 0.031, 0.042, 0.042, 0.069, 0.069, 0.116, 0.116, 0.147, 0.147, 0.148, 0.148, 0.16, 0.16, 0.19, 0.192, 0.284, 0.284, 1.0]","[0.0, 0.071, 0.071, 0.143, 0.143, 0.214, 0.214, 0.286, 0.286, 0.357, 0.357, 0.429, 0.429, 0.5, 0.5, 0.571, 0.571, 0.643, 0.643, 0.714, 0.714, 0.786, 0.786, 0.857, 0.857, 0.857, 0.857, 0.857, 0.857, 0.857, 0.857, 0.929, 0.929, 0.929, 0.929, 0.929, 0.929, 1.0, 1.0]","[1.695, 0.625, 0.899, 0.812, 0.019, 0.904, 0.997, 0.989, 0.495, 0.826, 1.274, 0.597, -0.344, 1.058]","[-1.795, -1.543, 0.15, -1.176, -0.847, -0.71, 0.166, -1.782, -0.666, -0.316, -0.454, -1.57, -0.857, -1.484]"
0.0799970010504675,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.004, 0.016, 0.016, 0.027, 0.027, 0.08, 0.08, 0.514, 0.517, 1.0]","[0.0, 0.0, 0.167, 0.167, 0.333, 0.333, 0.5, 0.5, 0.667, 0.667, 0.833, 0.833, 1.0, 1.0, 1.0, 1.0]","[0.228, 0.536, 1.112, 0.661, 1.284, 0.911]","[0.631, 0.378, -0.506, -0.033, -0.55, -0.65]"
0.21428571428571414,"[0.0, 0.0, 0.009, 0.009, 0.01, 0.01, 0.021, 0.021, 0.036, 0.036, 0.047, 0.047, 0.087, 0.087, 0.088, 0.088, 0.088, 0.088, 0.114, 0.114, 0.138, 0.14, 0.141, 0.141, 0.178, 0.178, 0.193, 0.193, 0.227, 0.227, 0.268, 0.268, 0.281, 0.281, 0.404, 0.404, 0.476, 0.476, 0.571, 0.571, 0.577, 0.577, 1.0]","[0.0, 0.0, 0.0, 0.071, 0.071, 0.143, 0.143, 0.214, 0.214, 0.286, 0.286, 0.357, 0.357, 0.429, 0.429, 0.5, 0.5, 0.571, 0.571, 0.643, 0.643, 0.643, 0.643, 0.643, 0.643, 0.714, 0.714, 0.786, 0.786, 0.857, 0.857, 0.857, 0.857, 0.929, 0.929, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.544, 0.434, 0.241, 1.131, 0.124, 1.315, -0.078, 0.542, -0.487, 0.284, 0.827, 0.933, 1.345, 0.548]","[-1.652, -1.003, -1.672, -1.557, -1.511, 0.468, -1.112, -0.379, 0.657, -0.837, -0.552, -0.403, 0.354, -1.563]"
0.17039482549454527,"[0.0, 0.0, 0.001, 0.001, 0.004, 0.004, 0.006, 0.006, 0.014, 0.014, 0.014, 0.014, 0.015, 0.015, 0.031, 0.031, 0.034, 0.034, 0.044, 0.044, 0.057, 0.057, 0.063, 0.063, 0.083, 0.083, 0.101, 0.101, 0.15, 0.15, 0.17, 0.17, 0.305, 0.307, 0.308, 0.31, 0.31, 0.346, 0.346, 0.47, 0.47, 0.704, 0.704, 0.848, 0.848, 0.881, 0.881, 1.0]","[0.0, 0.0, 0.0, 0.059, 0.059, 0.118, 0.118, 0.176, 0.176, 0.235, 0.235, 0.294, 0.294, 0.353, 0.353, 0.412, 0.412, 0.471, 0.471, 0.529, 0.529, 0.588, 0.588, 0.647, 0.647, 0.706, 0.706, 0.765, 0.765, 0.824, 0.824, 0.882, 0.882, 0.882, 0.882, 0.882, 0.941, 0.941, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.005, 0.726, 1.637, -0.235, 1.927, 0.674, 0.13, 0.426, 1.545, 0.539, 0.854, 1.292, 0.967, 1.281, -0.291, 1.291, 0.205]","[-0.81, 1.143, -0.16, -1.528, 1.212, 0.172, -0.211, -0.201, -0.266, -0.346, -1.443, -0.015, -1.669, 0.702, 1.179, -1.273, -0.22]"
0.13636363636375876,"[0.0, 0.0, 0.007, 0.007, 0.011, 0.011, 0.011, 0.011, 0.013, 0.013, 0.025, 0.025, 0.026, 0.026, 0.028, 0.028, 0.029, 0.029, 0.033, 0.033, 0.039, 0.039, 0.041, 0.041, 0.041, 0.041, 0.042, 0.042, 0.048, 0.048, 0.06, 0.06, 0.073, 0.073, 0.084, 0.084, 0.108, 0.108, 0.133, 0.133, 0.137, 0.137, 0.243, 0.243, 0.277, 0.278, 0.512, 0.513, 0.545, 0.545, 0.567, 0.567, 0.577, 0.577, 0.583, 0.583, 0.586, 0.586, 0.6, 0.603, 0.611, 0.611, 0.63, 0.63, 0.655, 0.656, 0.675, 0.675, 0.717, 0.717, 0.746, 0.746, 0.813, 0.813, 1.0]","[0.0, 0.0, 0.0, 0.045, 0.045, 0.091, 0.091, 0.136, 0.136, 0.182, 0.182, 0.227, 0.227, 0.273, 0.273, 0.318, 0.318, 0.364, 0.364, 0.409, 0.409, 0.455, 0.455, 0.5, 0.5, 0.545, 0.545, 0.591, 0.591, 0.636, 0.636, 0.682, 0.682, 0.727, 0.727, 0.773, 0.773, 0.818, 0.818, 0.864, 0.864, 0.909, 0.909, 0.955, 0.955, 0.955, 0.955, 0.955, 0.955, 0.955, 0.955, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.444, 1.136, 0.973, 0.467, 0.304, 1.333, 0.976, 0.974, 0.823, 1.302, 1.103, 0.318, 0.933, 0.715, 1.128, 0.997, 1.339, -0.885, 0.637, -0.116, 1.046, 1.091]","[-0.56, -1.067, -1.657, -0.724, -1.128, -0.611, -0.425, -0.213, -1.809, -1.244, -0.67, -1.476, -0.119, -0.917, -1.466, -0.771, -0.712, -0.953, -1.868, -0.08, -0.749, -0.866]"
0.16666666666666669,"[0.0, 0.0, 0.009, 0.009, 0.01, 0.01, 0.01, 0.01, 0.011, 0.011, 0.013, 0.013, 0.031, 0.031, 0.055, 0.055, 0.078, 0.078, 0.097, 0.097, 0.125, 0.125, 0.164, 0.164, 0.196, 0.196, 0.22, 0.221, 0.235, 0.235, 0.238, 0.238, 0.247, 0.247, 0.252, 0.252, 0.271, 0.283, 0.283, 0.45, 0.45, 1.0]","[0.0, 0.0, 0.0, 0.167, 0.167, 0.333, 0.333, 0.5, 0.5, 0.667, 0.667, 0.667, 0.667, 0.667, 0.667, 0.667, 0.667, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 1.0, 1.0]","[0.484, -0.204, 1.039, 1.0, 1.01, 1.013]","[0.013, -1.018, -0.73, 0.3, -0.148, 0.112]"
0.054989314484098176,"[0.0, 0.0, 0.031, 0.031, 0.044, 0.044, 0.055, 0.055, 0.422, 0.437, 0.437, 0.437, 0.457, 0.457, 0.47, 0.47, 0.474, 0.474, 0.48, 0.48, 0.488, 0.488, 0.49, 0.49, 0.511, 0.511, 0.512, 0.512, 0.574, 0.574, 0.584, 0.584, 0.67, 0.67, 0.805, 0.805, 0.835, 0.835, 1.0]","[0.0, 0.0, 0.0, 0.333, 0.333, 0.667, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.557, 0.493, 0.656]","[-0.894, 0.062, -0.776]"
0.1782475562360124,"[0.0, 0.0, 0.003, 0.003, 0.004, 0.004, 0.004, 0.004, 0.007, 0.007, 0.008, 0.008, 0.028, 0.028, 0.228, 0.228, 0.413, 0.427, 0.427, 0.427, 0.428, 0.428, 0.428, 0.428, 0.428, 0.428, 0.429, 0.429, 0.474, 0.474, 0.493, 0.493, 0.497, 0.497, 0.509, 0.509, 0.52, 0.521, 0.53, 0.53, 0.541, 0.541, 0.6, 0.601, 0.662, 0.662, 0.747, 0.747, 0.768, 0.768, 0.85, 0.85, 0.876, 0.876, 1.0]","[0.0, 0.0, 0.0, 0.143, 0.143, 0.286, 0.286, 0.429, 0.429, 0.571, 0.571, 0.714, 0.714, 0.857, 0.857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.841, 0.666, -0.323, 0.408, 0.794, 0.693, 0.77]","[-0.692, -0.451, -1.007, -1.073, -0.042, -0.674, -0.996]"
0.12500000000000086,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.002, 0.002, 0.003, 0.003, 0.003, 0.003, 0.004, 0.004, 0.004, 0.004, 0.006, 0.006, 0.006, 0.006, 0.018, 0.018, 0.02, 0.02, 0.021, 0.021, 0.021, 0.021, 0.027, 0.027, 0.034, 0.034, 0.064, 0.064, 0.403, 0.406, 0.478, 0.478, 0.609, 0.609, 0.743, 0.743, 0.753, 0.753, 0.757, 0.757, 0.944, 0.944, 0.946, 0.946, 0.959, 0.959, 1.0]","[0.0, 0.031, 0.062, 0.062, 0.094, 0.094, 0.125, 0.125, 0.156, 0.156, 0.188, 0.188, 0.281, 0.281, 0.312, 0.312, 0.344, 0.344, 0.375, 0.375, 0.406, 0.406, 0.438, 0.438, 0.469, 0.469, 0.5, 0.5, 0.531, 0.531, 0.594, 0.594, 0.625, 0.625, 0.656, 0.656, 0.688, 0.688, 0.719, 0.719, 0.75, 0.75, 0.781, 0.781, 0.812, 0.812, 0.844, 0.844, 0.875, 0.875, 0.875, 0.875, 0.906, 0.906, 0.938, 0.938, 0.969, 0.969, 0.969, 0.969, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.044, -1.615, 1.53, -1.148, 0.467, 1.131, 1.925, -1.59, 1.38, 1.841, 1.542, 0.216, 1.217, 0.311, 0.883, 1.037, 0.997, 1.26, 1.142, 0.407, 2.014, 1.54, 2.052, 1.753, 1.472, 1.608, 0.413, 0.995, 1.396, 0.395, 0.846, -1.367]","[-1.808, -0.55, -1.341, -0.65, -0.974, -0.428, -0.909, -0.693, -1.855, -2.083, 0.057, -0.3, -1.276, -0.339, -0.61, -1.232, -2.035, -1.343, -0.159, -1.97, -0.775, -1.643, -1.331, -1.064, -0.381, -1.612, -0.79, -1.176, -1.523, -1.067, -0.023, -0.788]"
0.2658624471250474,"[0.0, 0.0, 0.007, 0.007, 0.01, 0.01, 0.016, 0.016, 0.034, 0.034, 0.036, 0.036, 0.045, 0.045, 0.048, 0.048, 0.053, 0.053, 0.07, 0.07, 0.096, 0.096, 0.111, 0.111, 0.266, 0.266, 0.299, 0.299, 0.363, 0.363, 0.51, 0.512, 1.0]","[0.0, 0.0, 0.0, 0.1, 0.1, 0.2, 0.2, 0.3, 0.3, 0.3, 0.3, 0.4, 0.4, 0.5, 0.5, 0.5, 0.5, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.7, 0.7, 0.8, 0.8, 0.9, 0.9, 1.0, 1.0, 1.0, 1.0]","[-0.236, 0.598, -0.332, 0.872, 0.653, 0.276, -0.509, 1.015, 0.542, 0.953]","[-1.187, -1.093, -1.593, 0.492, -0.148, -0.693, -1.443, 0.248, -0.261, 0.593]"
0.08454018826937001,"[0.0, 0.0, 0.009, 0.009, 0.015, 0.015, 0.017, 0.017, 0.022, 0.022, 0.054, 0.054, 0.107, 0.107, 0.223, 0.226, 0.23, 0.23, 0.232, 0.232, 0.239, 0.24, 0.24, 0.24, 0.244, 0.244, 0.249, 0.249, 0.25, 0.251, 0.258, 0.258, 0.266, 0.266, 0.283, 0.283, 0.314, 0.314, 0.361, 0.361, 0.415, 0.416, 0.488, 0.488, 0.503, 0.503, 0.794, 0.794, 1.0]","[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 0.6, 0.6, 0.8, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.761, 0.654, 0.378, 0.577, 0.627]","[-0.112, -1.023, -0.722, -0.28, -0.039]"
0.14537588388537398,"[0.0, 0.0, 0.001, 0.001, 0.001, 0.001, 0.013, 0.013, 0.016, 0.016, 0.107, 0.107, 0.248, 0.25, 0.409, 0.409, 0.702, 0.703, 0.74, 0.74, 0.843, 0.843, 1.0]","[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 0.6, 0.6, 0.8, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.844, 0.314, 0.789, 1.18, 1.168]","[0.723, 0.622, -0.338, 0.084, -0.843]"
0.16666666666666669,"[0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.005, 0.005, 0.007, 0.007, 0.008, 0.008, 0.014, 0.014, 0.015, 0.015, 0.017, 0.017, 0.024, 0.024, 0.025, 0.025, 0.025, 0.025, 0.026, 0.026, 0.028, 0.028, 0.028, 0.028, 0.081, 0.081, 0.233, 0.233, 0.297, 0.297, 0.311, 0.311, 0.391, 0.394, 0.394, 0.394, 0.463, 0.463, 0.62, 0.62, 0.675, 0.675, 0.743, 0.743, 1.0]","[0.0, 0.0, 0.0, 0.056, 0.056, 0.111, 0.111, 0.167, 0.167, 0.222, 0.222, 0.278, 0.278, 0.333, 0.333, 0.389, 0.389, 0.444, 0.444, 0.5, 0.5, 0.556, 0.556, 0.611, 0.611, 0.667, 0.667, 0.722, 0.722, 0.778, 0.778, 0.833, 0.833, 0.889, 0.889, 0.889, 0.889, 0.944, 0.944, 0.944, 0.944, 0.944, 0.944, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.138, -0.295, 0.275, 0.884, 0.729, 0.774, 0.704, 0.701, 1.103, 1.215, 0.916, 0.763, 0.941, 0.745, 1.403, 1.594, -0.664, -0.455]","[-0.38, 1.113, -1.414, -0.798, -0.601, -0.794, -0.762, -0.435, 1.088, -1.217, -0.809, -0.571, -0.77, -1.621, -1.069, 0.016, -0.477, 1.877]"
0.18418321006876867,"[0.0, 0.0, 0.002, 0.002, 0.017, 0.017, 0.031, 0.031, 0.038, 0.038, 0.052, 0.052, 0.054, 0.054, 0.08, 0.08, 0.099, 0.099, 0.125, 0.125, 0.128, 0.128, 0.14, 0.14, 0.171, 0.171, 0.188, 0.188, 0.196, 0.196, 0.234, 0.234, 0.261, 0.262, 0.303, 0.303, 0.319, 0.319, 0.333, 0.333, 0.388, 0.388, 0.401, 0.402, 0.402, 0.403, 0.416, 0.416, 0.435, 0.435, 0.455, 0.459, 0.539, 0.539, 1.0]","[0.0, 0.0, 0.0, 0.083, 0.083, 0.167, 0.167, 0.167, 0.167, 0.25, 0.25, 0.333, 0.333, 0.417, 0.417, 0.5, 0.5, 0.583, 0.583, 0.667, 0.667, 0.667, 0.667, 0.75, 0.75, 0.833, 0.833, 0.833, 0.833, 0.917, 0.917, 0.917, 0.917, 0.917, 0.917, 0.917, 0.917, 0.917, 0.917, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[-0.32, 0.508, 0.32, 0.646, 0.897, 0.998, 0.207, 0.757, 0.448, 1.195, 1.491, 0.914]","[-1.327, 1.407, 1.497, -0.558, -0.561, -0.705, -1.215, 0.343, -0.382, -0.107, -0.116, -1.584]"
0.28113466965775513,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.003, 0.003, 0.011, 0.011, 0.058, 0.058, 0.064, 0.064, 0.13, 0.13, 0.133, 0.133, 0.281, 0.281, 0.313, 0.318, 0.344, 0.344, 0.362, 0.362, 0.368, 0.368, 0.37, 0.37, 0.375, 0.375, 0.379, 0.38, 0.389, 0.39, 0.452, 0.452, 0.517, 0.517, 0.562, 0.563, 0.569, 0.569, 0.592, 0.592, 0.594, 0.594, 0.597, 0.597, 0.741, 0.741, 0.776, 0.776, 0.914, 0.914, 1.0]","[0.0, 0.0, 0.053, 0.053, 0.158, 0.158, 0.263, 0.263, 0.316, 0.316, 0.421, 0.421, 0.474, 0.474, 0.526, 0.526, 0.579, 0.579, 0.632, 0.632, 0.684, 0.684, 0.684, 0.684, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.737, 0.789, 0.789, 0.789, 0.789, 0.789, 0.789, 0.842, 0.842, 0.895, 0.895, 0.947, 0.947, 1.0, 1.0]","[0.133, 1.194, 1.359, -1.282, -0.194, 1.63, 1.192, 1.251, 0.177, 1.435, -0.978, 0.75, -1.227, 1.36, -1.019, -1.561, 1.064, 1.507, -0.608]","[-0.595, -0.585, 0.456, -1.13, -0.622, -1.821, -1.181, -0.827, -1.561, -0.989, -1.673, 0.389, -0.889, -0.778, -1.245, -1.46, -1.064, -1.475, -0.953]"
0.20000000000031073,"[0.0, 0.0, 0.0, 0.0, 0.008, 0.009, 0.04, 0.04, 0.059, 0.059, 0.062, 0.062, 0.077, 0.078, 0.107, 0.107, 0.123, 0.123, 0.123, 0.123, 0.126, 0.126, 0.138, 0.138, 0.162, 0.162, 0.165, 0.188, 0.188, 0.189, 0.189, 0.193, 0.193, 0.195, 0.195, 0.245, 0.245, 0.298, 0.298, 0.324, 0.324, 1.0]","[0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 1.0, 1.0]","[0.512, 0.766, 0.609, 1.49, 0.279]","[-0.622, -0.605, -0.033, -0.608, 0.379]"
0.25,"[0.0, 0.0, 0.001, 0.001, 0.005, 0.005, 0.027, 0.027, 0.03, 0.03, 0.057, 0.057, 0.089, 0.089, 0.091, 0.091, 0.121, 0.121, 0.127, 0.127, 0.139, 0.139, 0.231, 0.231, 0.239, 0.239, 0.247, 0.248, 0.254, 0.254, 0.272, 0.272, 0.274, 0.274, 0.288, 0.288, 0.295, 0.296, 0.331, 0.331, 0.37, 0.37, 0.568, 0.569, 1.0]","[0.0, 0.0, 0.0, 0.062, 0.062, 0.125, 0.125, 0.188, 0.188, 0.25, 0.25, 0.312, 0.312, 0.375, 0.375, 0.438, 0.438, 0.5, 0.5, 0.562, 0.562, 0.625, 0.625, 0.688, 0.688, 0.75, 0.75, 0.75, 0.75, 0.812, 0.812, 0.812, 0.812, 0.875, 0.875, 0.875, 0.875, 0.875, 0.875, 0.938, 0.938, 1.0, 1.0, 1.0, 1.0]","[0.017, 0.635, -0.071, 0.519, 0.246, 0.777, 0.963, 0.944, 0.642, 0.232, 1.253, 0.195, 0.487, 1.479, 0.145, 0.536]","[-0.269, -0.048, -0.293, -1.206, -0.4, -1.348, -0.024, -0.54, -1.588, -0.944, 0.633, 0.054, -0.62, -1.109, -0.032, -0.478]"
0.11669563366794201,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.005, 0.005, 0.005, 0.005, 0.013, 0.013, 0.014, 0.014, 0.017, 0.017, 0.017, 0.017, 0.019, 0.019, 0.023, 0.023, 0.033, 0.033, 0.036, 0.036, 0.037, 0.037, 0.042, 0.042, 0.045, 0.045, 0.051, 0.051, 0.056, 0.056, 0.078, 0.078, 0.083, 0.083, 0.088, 0.088, 0.089, 0.089, 0.089, 0.089, 0.096, 0.096, 0.1, 0.1, 0.115, 0.115, 0.155, 0.155, 0.465, 0.465, 0.479, 0.479, 0.527, 0.527, 0.533, 0.535, 0.535, 0.568, 0.568, 0.576, 0.576, 0.58, 0.58, 0.586, 0.587, 0.609, 0.609, 0.616, 0.616, 0.619, 0.619, 0.622, 0.622, 0.637, 0.637, 0.643, 0.643, 0.684, 0.684, 0.688, 0.688, 0.72, 0.72, 1.0]","[0.0, 0.0, 0.059, 0.059, 0.088, 0.088, 0.118, 0.118, 0.147, 0.147, 0.176, 0.176, 0.206, 0.206, 0.235, 0.235, 0.265, 0.265, 0.294, 0.294, 0.324, 0.324, 0.353, 0.353, 0.382, 0.382, 0.412, 0.412, 0.441, 0.441, 0.471, 0.471, 0.5, 0.5, 0.529, 0.529, 0.559, 0.559, 0.588, 0.588, 0.618, 0.618, 0.647, 0.647, 0.676, 0.676, 0.706, 0.706, 0.735, 0.735, 0.765, 0.765, 0.794, 0.794, 0.824, 0.824, 0.853, 0.853, 0.882, 0.882, 0.912, 0.912, 0.941, 0.941, 0.941, 0.941, 0.971, 0.971, 0.971, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.02, 1.187, 1.404, 2.142, 0.282, 0.586, 2.262, 1.436, 1.054, 0.654, 1.138, 2.177, 1.504, 1.121, 0.653, 1.762, 2.017, 0.962, -0.887, 1.433, 1.977, 1.761, -0.726, 1.523, 0.733, 0.501, 0.91, 0.605, 0.695, -0.856, 1.31, 0.659, 2.336, 2.086]","[-1.685, -0.293, -0.638, -0.106, -1.446, -0.343, -0.848, -0.573, -1.856, -1.535, -0.837, -1.479, -1.173, -0.696, -1.57, -0.07, -1.606, -0.386, -1.515, 1.185, -0.571, -1.292, -1.274, -1.064, -0.949, -0.474, -0.861, -1.206, 0.053, -0.427, -1.126, -0.441, -1.239, -1.3]"
0.15034146019596947,"[0.0, 0.0, 0.019, 0.019, 0.025, 0.025, 0.047, 0.047, 0.049, 0.049, 0.078, 0.078, 0.369, 0.369, 0.375, 0.375, 0.387, 0.388, 0.399, 0.4, 0.488, 0.493, 0.493, 0.622, 0.622, 0.667, 0.667, 0.692, 0.692, 0.719, 0.719, 0.749, 0.75, 0.776, 0.776, 0.815, 0.815, 0.857, 0.858, 0.897, 0.897, 0.9, 0.901, 0.93, 0.931, 0.962, 0.962, 0.989, 0.99, 1.0]","[0.0, 0.0, 0.0, 0.2, 0.2, 0.4, 0.4, 0.6, 0.6, 0.8, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.863, 0.935, 0.689, 0.696, 0.522]","[0.56, -1.002, -1.119, 0.119, 0.143]"
0.13593875906526715,"[0.0, 0.0, 0.005, 0.005, 0.026, 0.026, 0.064, 0.064, 0.136, 0.136, 0.605, 0.607, 1.0]","[0.0, 0.0, 0.0, 0.25, 0.25, 0.5, 0.5, 0.75, 0.75, 1.0, 1.0, 1.0, 1.0]","[0.231, 0.712, 0.488, 1.022]","[-0.303, -0.532, -0.561, 0.782]"
0.1111111111111123,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.003, 0.004, 0.004, 0.005, 0.005, 0.012, 0.012, 0.016, 0.016, 0.02, 0.021, 0.022, 0.022, 0.037, 0.037, 0.043, 0.043, 0.08, 0.08, 0.313, 0.313, 0.313, 0.315, 1.0]","[0.0, 0.0, 0.0, 0.111, 0.111, 0.222, 0.222, 0.333, 0.333, 0.444, 0.444, 0.556, 0.556, 0.667, 0.667, 0.778, 0.778, 0.778, 0.778, 0.778, 0.778, 0.778, 0.778, 0.778, 0.778, 0.889, 0.889, 1.0, 1.0, 1.0, 1.0]","[0.966, 1.332, 0.103, 0.609, -0.554, 0.688, 1.184, 0.897, 1.007]","[-0.281, -0.699, -1.165, -1.219, -1.238, -0.471, -1.42, -0.883, -0.394]"
0.08237861429484086,"[0.0, 0.0, 0.003, 0.003, 0.035, 0.035, 0.043, 0.043, 0.071, 0.071, 0.082, 0.082, 0.104, 0.104, 0.273, 0.275, 0.685, 0.685, 1.0]","[0.0, 0.0, 0.0, 0.333, 0.333, 0.333, 0.333, 0.667, 0.667, 0.667, 0.667, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.897, 0.452, 0.296]","[-0.688, -0.107, -0.44]"
